Country Name,Airport Name,IATA CODE
United States,Mobile Regional Airport,MOB
United States,Mobile International Airport,BFM
United States,Mobridge Municipal Airport,MBG
United States,Mojave Air and Space Port,MHV
United States,Modesto City County Airport,MOD
United States,Montrose Regional Airport,MTJ
United States,Monticello Sullivan County International Airport,MSV
United States,Morganton Foothills Regional Airport,MRN
United States,Morris Municipal Airport,MOX
United States,Morgantown Municipal Airport,MGW
United States,Montevideo Chippewa County Airport,MVE
United States,Monterey Regional Airport,MRY
United States,Montgomery Regional Airport,MGM
United States,Monticello Municipal Airport,MXO
United States,Montgomery Orange County Airport,MGJ
United States,Minchumina Airport,LMA
United States,Milwaukee Lawrence J. Timmerman Airport,MWC
United States,Minden Tahoe Airport,MEV
United States,Mineral Wells Airport,MWL
United States,Mineral Point Iowa County Airport,QQJ
United States,Milledgeville Baldwin County Airport,MLJ
United States,Miles City Municipal Airport,MLS
United States,Millington Memphis Airport,NQA
United States,Milwaukee General Mitchell International Airport,MKE
United States,Millville Executive Airport,MIV
United States,Missoula International Airport,MSO
United States,Minot International Airport,MOT
United States,Mitchell Municipal Airport,MHE
United States,Moberly Airport,MBY
United States,Moab Canyonlands Field,CNY
United States,Minneapolis Anoka County Blaine Airport,QQA
United States,Minneapolis Flying Cloud Airport,FCM
United States,Minneapolis Crystal Airport,MIC
United States,Minocqua Woodruff Lakeland Airport,ARV
United States,Minneapolis Saint Paul International Airport,MSP
United States,Morristown Regional Airport,MOR
United States,Nashville John C. Tune Airport,QQN
United States,Nashua Airport,ASH
United States,Nashville International Airport,BNA
United States,New Bedford Regional Airport,EWB
United States,Natchez Adams County Airport,HEZ
United States,Napa County Airport,APC
United States,Nantucket Memorial Airport,ACK
United States,Napakiak Airport,WNA
United States,Naples Municipal Airport,APF
United States,Napaskiak Airport,PKA
United States,New Orleans Louis Armstrong International Airport,MSY
United States,New Orleans Lakefront Airport,NEW
United States,New Richmond Municipal Airport,RNH
United States,New Stuyahok Airport,KNW
United States,New Smyrna Beach Municipal Airport,QQB
United States,New Braunfels Regional Airport,QQZ
United States,New Bern Coastal Carolina Regional Airport,EWN
United States,New Haven Tweed Airport,HVN
United States,New London Groton Airport,GON
United States,New Iberia Acadiana Regional Airport,ARA
United States,Mount Pleasant Municipal Airport,MOP
United States,Mount Holly South Jersey Regional Airport,LLY
United States,Mount Pocono Municipal Airport,MPO
United States,Mountain Home Ozark Regional Airport,WMH
United States,Mount Vernon Airport,MVN
United States,Morrisville Stowe State Airport,MVL
United States,Morristown Municipal Airport,MMU
United States,Mosby Midwest National Air Center Airport,QTH
United States,Moultrie Municipal Airport,MGR
United States,Moses Lake Grant County International Airport,MWH
United States,Muskegon County Airport,MKG
United States,Muscle Shoals Northwest Alabama Regional Airport,MSL
United States,Muskogee Davis Field Airport,MKO
United States,Nacogdoches Airport,OCH
United States,Myrtle Beach International Airport,MYR
United States,Mountain Village Airport,MOU
United States,Mountain View Moffett Federal Airfield,NUQ
United States,Muncie Delaware County Airport,MIE
United States,Muscatine Municipal Airport,MUT
United States,Murray Calloway County Airport,CEY
United States,Midland Airpark,MDD
United States,Madison Municipal Airport,IMS
United States,Madison Bruce Campbell Field Airport,DXE
United States,Malden Regional Airport,MAW
United States,Manassas Regional Airport,MNZ
United States,Mammoth Yosemite Airport,MMH
United States,Macon Downtown Airport,MAC
United States,Mackinac Island Airport,MCD
United States,Macon Middle Georgia Regional Airport,MCN
United States,Madison Dane County Regional Airport,MSN
United States,Madera Municipal Airport,MAE
United States,Manley Hot Springs Airport,MLY
United States,Mankato Regional Airport,MKT
United States,Manokotak Airport,KMO
United States,Manteo Dare County Regional Airport,MEO
United States,Mansfield Lahm Regional Airport,MFD
United States,Manhattan Regional Airport,MHK
United States,Manchester Boston Regional Airport,MHT
United States,Manila Municipal Airport,MXA
United States,Manitowoc County Airport,MTW
United States,Manistee County Blacker Airport,MBL
United States,Longview East Texas Regional Airport,GGG
United States,Long Beach Airport,LGB
United States,Los Angeles International Airport,LAX
United States,Los Banos Airport,LSN
United States,Los Angeles Whiteman Airport,WHP
United States,Livermore Municipal Airport,LVK
United States,Little Rock Clinton National Airport,LIT
United States,Livingston Mission Field Airport,LVM
United States,London Corbin Airport,LOZ
United States,Logan Cache Airport,LGU
United States,Ludington Mason County Airport,LDM
United States,Lubbock Preston Smith International Airport,LBB
United States,Lufkin Angelina County Airport,LFK
United States,Lynchburg Regional Airport,LYH
United States,Lumberton Municipal Airport,LBT
United States,Louisburg Triangle North Executive Airport,LFN
United States,Louisa County Airport,LOW
United States,Louisville Winston County Airport,LMS
United States,Louisville Bowman Field Airport,LOU
United States,Louisville International Airport,SDF
United States,Marana Pinal Airport,MZJ
United States,Melfa Accomack County Airport,MFV
United States,Melbourne International Airport,MLB
United States,Memphis International Airport,MEM
United States,Menominee Marinette Twin County Airport,MNM
United States,Mena Intermountain Municipal Airport,UMZ
United States,McKinney National Airport,QQT
United States,McGrath Airport,MCG
United States,McMinnville Municipal Airport,MMV
United States,Mekoryuk Airport,MYU
United States,Medford Rogue Valley International Airport,MFR
United States,Miami Municipal Airport,MIO
United States,Miami International Airport,MIA
United States,Miami Executive Airport,TMB
United States,Midland International Airport,MAF
United States,Middletown Regional Airport,MWO
United States,Meridian Regional Airport,MEI
United States,Merced Municipal Airport,MCE
United States,Merritt Island Airport,COI
United States,Miami Opa Locka Executive Airport,OPF
United States,Mesa Falcon Field Airport,MSC
United States,Marquette Sawyer International Airport,MQT
United States,Marion Municipal Airport,MZZ
United States,Marshall Don Hunter Sr. Airport,MLL
United States,Marshall Harrison County Airport,ASL
United States,Marshall Southwest Minnesota Regional Airport,MML
United States,Marco Island Airport,MRK
United States,Marathon Florida Keys Airport,MTH
United States,Marfa Municipal Airport,MRF
United States,Marion Williamson County Regional Airport,MWA
United States,Marina Municipal Airport,OAR
United States,Mc Alester Regional,MLC
United States,Maxton Airport,MXE
United States,McAllen Miller International Airport,MFE
United States,McCook Ben Nelson Regional Airport,MCK
United States,McCall Municipal Airport,MYL
United States,Martinsburg Eastern WV Regional Airport,MRB
United States,Martha's Vineyard Airport,MVY
United States,Marysville Yuba County Airport,MYV
United States,Massena International Airport,MSS
United States,Mason City Municipal Airport,MCW
United States,Pittsburgh Allegheny County Airport,AGC
United States,Pittsburgh International Airport,PIT
United States,Pittsfield Airport,PSF
United States,Platinum Airport,PTU
United States,Plainview Hale County Airport,PVW
United States,Pilot Point Airport,PIP
United States,Pikeville Pike County Airport,PVL
United States,Pine Ridge Airport,XPR
United States,Pittsburg Atkinson Municipal Airport,PTS
United States,Pinedale Ralph Wenz Field Airport,PWY
United States,Pompano Beach Airport,PPM
United States,Point Lay LRRS Airport,PIZ
United States,Ponca City Regional Airport,PNC
United States,Poplar Bluff Municipal Airport,POF
United States,Pontiac Oakland County International Airport,PTK
United States,Plentywood Sher-wood Airport,PWD
United States,Plattsburgh International Airport,PBG
United States,Plymouth Municipal Airport,PYM
United States,Point Hope Airport,PHO
United States,Pocatello Regional Airport,PIH
United States,Perry Houston County Airport,QTP
United States,Peoria International Airport,PIA
United States,Peru Illinois Valley Regional Airport,VYS
United States,Petersburg James A. Johnson Airport,PSG
United States,Petersburg Dinwiddie County Airport,PTB
United States,Pell City St. Clair County Airport,PLR
United States,Pecos Municipal Airport,PEQ
United States,Pellston Regional Airport,PLN
United States,Pensacola International Airport,PNS
United States,Pendleton Eastern Oregon Regional Airport,PDT
United States,Phoenix Goodyear Airport,GYR
United States,Phoenix Sky Harbor International Airport,PHX
United States,Phoenix Deer Valley Airport,DVT
United States,Pierre Regional Airport,PIR
United States,Pickens County Airport,LQK
United States,Philadelphia Northeast Airport,PNE
United States,Philadelphia Wings Field Airport,BBX
United States,Philadelphia Trenton Mercer Airport,TTN
United States,Phoenix Mesa Gateway Airport,AZA
United States,Philadelphia International Airport,PHL
United States,Port Angeles Fairchild International Airport,CLM
United States,Rapid City Regional Airport,RAP
United States,Rancho Murieta Airport,QTR
United States,Raton Municipal Airport,
United States,Reading Regional Airport,RDG
United States,Rawlins Municipal Airport,RWL
United States,Quincy Municipal Airport,UIN
United States,Punta Gorda Airport,PGD
United States,Quinhagak Airport,KWN
United States,Raleigh-Durham International Airport,RDU
United States,Racine Batten International Airport,RAC
United States,Rexburg Madison County Airport,RXE
United States,Renton Municipal Airport,RNT
United States,Rhinelander Oneida County Airport,RHI
United States,Richland Airport,RLD
United States,Rice Lake Regional Airport,RIE
United States,Red Dog Airport,RDB
United States,Red Bluff Municipal Airport,RBL
United States,Redding Municipal Airport,RDD
United States,Reno Tahoe International Airport,RNO
United States,Redmond Municipal Airport,RDM
United States,Portland International Airport,PDX
United States,Portland Troutdale Airport,TTD
United States,Portsmouth International Airport,PSM
United States,Pottstown Heritage Field Airport,PTW
United States,Portsmouth Regional Airport,PMH
United States,Port Huron St. Clair County International Airport,PHN
United States,Port Heiden Airport,PTH
United States,Porterville Municipal Airport,PTV
United States,Portland Hillsboro Airport,HIO
United States,Portland International Jetport,PWM
